Order ID,Date,Month,Month_Num,Quarter,Category,Product,Unit Price,Quantity,Discount,Revenue,Profit,Region,City,Channel,Customer Segment,Customer ID
ORD-11130,2024-03-18,Mar,3,Q1,Furniture,Desk Lamp,60.2,6,0.0,361.2,194.24,West,Seattle,Online,SMB,CUST-7901
ORD-11131,2024-08-31,Aug,8,Q3,Furniture,Standing Desk,759.77,2,0.0,1519.54,807.3,East,New York,Direct Sales,Consumer,CUST-2094
ORD-11132,2024-01-31,Jan,1,Q1,Office Supplies,Sticky Notes Bulk,17.88,3,0.1,48.28,17.33,South,Atlanta,Wholesale,Consumer,CUST-7406
ORD-11133,2024-10-29,Oct,10,Q4,Technology,Smart Speaker,56.05,2,0.2,89.68,43.13,West,LA,In-Store,SMB,CUST-3487
ORD-11134,2024-04-15,Apr,4,Q2,Furniture,Monitor Stand,71.04,5,0.0,355.2,138.82,East,New York,Wholesale,SMB,CUST-4804
ORD-11135,2024-12-04,Dec,12,Q4,Furniture,Ergonomic Chair,438.44,4,0.05,1666.07,852.33,East,Boston,Direct Sales,Enterprise,CUST-5185
ORD-11136,2024-02-27,Feb,2,Q1,Office Supplies,Whiteboard 4x3,115.8,2,0.15,196.86,74.24,West,Seattle,Online,Enterprise,CUST-6940
ORD-11137,2024-05-03,May,5,Q2,Clothing,Formal Tie,36.8,3,0.1,99.36,43.91,North,Chicago,Wholesale,SMB,CUST-5519
ORD-11138,2024-05-08,May,5,Q2,Office Supplies,Label Maker,45.79,1,0.1,41.21,12.54,North,Chicago,Online,Consumer,CUST-4977
ORD-11139,2024-10-26,Oct,10,Q4,Furniture,Desk Lamp,60.69,3,0.0,182.07,54.74,West,Seattle,In-Store,Consumer,CUST-7268
ORD-11140,2024-01-22,Jan,1,Q1,Office Supplies,Ballpoint Pens (24pk),13.76,4,0.0,55.04,19.76,East,Boston,Wholesale,Consumer,CUST-1653
ORD-11141,2024-06-26,Jun,6,Q2,Office Supplies,Binder Set,38.45,3,0.05,109.58,45.95,West,Seattle,In-Store,Enterprise,CUST-3961
ORD-11142,2024-01-13,Jan,1,Q1,Office Supplies,Label Maker,32.95,1,0.15,28.01,9.79,West,Seattle,Online,Consumer,CUST-6773
ORD-11143,2024-05-07,May,5,Q2,Technology,"Laptop Pro 15""",1028.8,3,0.05,2932.08,1147.32,South,Houston,In-Store,Consumer,CUST-6273
ORD-11144,2024-07-24,Jul,7,Q3,Office Supplies,Sticky Notes Bulk,31.89,3,0.15,81.32,37.94,South,Atlanta,Wholesale,Enterprise,CUST-2481
ORD-11145,2024-11-23,Nov,11,Q4,Furniture,Desk Lamp,63.86,3,0.0,191.58,87.04,East,Boston,Online,Consumer,CUST-6922
ORD-11146,2024-03-22,Mar,3,Q1,Clothing,Work Trousers,49.96,3,0.0,149.88,70.8,East,New York,Online,Consumer,CUST-4254
ORD-11147,2024-02-17,Feb,2,Q1,Technology,"Monitor 27""",554.66,1,0.0,554.66,257.89,East,Boston,Online,SMB,CUST-5815
ORD-11148,2024-11-10,Nov,11,Q4,Office Supplies,Ballpoint Pens (24pk),11.24,12,0.0,134.88,46.33,South,Houston,In-Store,SMB,CUST-9101
ORD-11149,2024-04-24,Apr,4,Q2,Office Supplies,Stapler Pro,26.36,1,0.0,26.36,10.23,South,Houston,Online,Enterprise,CUST-1340
ORD-11150,2024-11-09,Nov,11,Q4,Furniture,Filing Cabinet,211.18,1,0.05,200.62,81.85,West,LA,Wholesale,SMB,CUST-7342
ORD-11151,2024-05-13,May,5,Q2,Office Supplies,Label Maker,61.14,3,0.0,183.42,83.9,South,Atlanta,In-Store,Enterprise,CUST-3203
ORD-11152,2024-06-13,Jun,6,Q2,Clothing,Formal Tie,27.89,2,0.05,52.99,27.44,West,Seattle,Online,Consumer,CUST-4732
ORD-11153,2024-06-27,Jun,6,Q2,Office Supplies,Stapler Pro,32.96,2,0.05,62.62,33.61,West,Seattle,In-Store,Enterprise,CUST-3807
ORD-11154,2024-01-12,Jan,1,Q1,Office Supplies,Notebook Pack,27.23,2,0.0,54.46,20.34,North,Detroit,Online,Consumer,CUST-5128
ORD-11155,2024-01-15,Jan,1,Q1,Office Supplies,Binder Set,28.34,3,0.1,76.52,39.53,West,LA,In-Store,SMB,CUST-5991
ORD-11156,2024-06-18,Jun,6,Q2,Technology,"Monitor 27""",342.27,3,0.05,975.47,370.36,East,New York,Direct Sales,Enterprise,CUST-6871
ORD-11157,2024-10-27,Oct,10,Q4,Technology,Wireless Headphones,152.66,7,0.05,1015.19,372.99,South,Houston,Direct Sales,Consumer,CUST-3938
ORD-11158,2024-04-02,Apr,4,Q2,Technology,Gaming Mouse,84.35,3,0.0,253.05,133.22,West,Seattle,Wholesale,SMB,CUST-8772
ORD-11159,2024-03-11,Mar,3,Q1,Office Supplies,Sticky Notes Bulk,16.92,3,0.0,50.76,18.94,East,Boston,Online,SMB,CUST-4286
ORD-11160,2024-04-26,Apr,4,Q2,Furniture,Monitor Stand,99.64,3,0.0,298.92,108.22,East,New York,Wholesale,Enterprise,CUST-1969
ORD-11161,2024-12-15,Dec,12,Q4,Furniture,Standing Desk,399.86,8,0.2,2559.1,1399.46,East,Boston,Online,Consumer,CUST-7141
ORD-11162,2024-02-05,Feb,2,Q1,Clothing,Casual Sneakers,109.92,4,0.0,439.68,182.99,East,New York,Wholesale,Government,CUST-7130
ORD-11163,2024-10-20,Oct,10,Q4,Technology,Gaming Mouse,83.14,4,0.15,282.68,142.93,South,Atlanta,Online,Enterprise,CUST-9807
ORD-11164,2024-03-02,Mar,3,Q1,Office Supplies,Paper Shredder,143.15,4,0.0,572.6,217.15,South,Houston,In-Store,Consumer,CUST-6527
ORD-11165,2024-08-20,Aug,8,Q3,Clothing,Leather Belt,58.27,2,0.1,104.89,32.94,North,Detroit,Online,Enterprise,CUST-9040
ORD-11166,2024-04-06,Apr,4,Q2,Office Supplies,Notebook Pack,18.09,6,0.15,92.26,29.5,North,Chicago,In-Store,SMB,CUST-9639
ORD-11167,2024-10-15,Oct,10,Q4,Office Supplies,Whiteboard 4x3,129.55,3,0.05,369.22,176.99,South,Atlanta,Wholesale,SMB,CUST-7984
ORD-11168,2024-07-25,Jul,7,Q3,Furniture,Ergonomic Chair,420.66,2,0.0,841.32,395.1,West,Seattle,Online,Government,CUST-5705
ORD-11169,2024-12-16,Dec,12,Q4,Office Supplies,Notebook Pack,15.2,9,0.0,136.8,44.73,South,Atlanta,In-Store,SMB,CUST-1773
ORD-11170,2024-06-04,Jun,6,Q2,Furniture,Bookshelf 5-Tier,175.78,4,0.0,703.12,241.63,West,LA,In-Store,Consumer,CUST-1732
ORD-11171,2024-04-19,Apr,4,Q2,Technology,Mechanical Keyboard,169.31,3,0.1,457.14,243.09,South,Atlanta,Online,Consumer,CUST-1255
ORD-11172,2024-01-24,Jan,1,Q1,Clothing,Casual Sneakers,131.03,2,0.0,262.06,125.1,South,Atlanta,Direct Sales,Government,CUST-4741
ORD-11173,2024-07-09,Jul,7,Q3,Clothing,Wool Sweater,72.58,7,0.0,508.06,248.17,East,Boston,In-Store,Consumer,CUST-6074
ORD-11174,2024-04-14,Apr,4,Q2,Clothing,Formal Tie,45.52,4,0.0,182.08,68.72,West,Seattle,Online,Consumer,CUST-4104
ORD-11175,2024-09-06,Sep,9,Q3,Technology,"Laptop Pro 15""",1149.61,2,0.0,2299.22,864.51,West,LA,In-Store,Enterprise,CUST-2874
ORD-11176,2024-02-29,Feb,2,Q1,Technology,Gaming Mouse,48.59,1,0.05,46.16,23.46,East,Boston,Online,SMB,CUST-5284
ORD-11177,2024-02-25,Feb,2,Q1,Office Supplies,Whiteboard 4x3,134.83,2,0.15,229.21,71.62,West,LA,Online,Government,CUST-8683
ORD-11178,2024-09-02,Sep,9,Q3,Technology,USB-C Hub,40.9,4,0.0,163.6,86.56,North,Chicago,Online,SMB,CUST-3338
ORD-11179,2024-08-14,Aug,8,Q3,Office Supplies,Notebook Pack,23.27,6,0.05,132.64,40.64,South,Atlanta,Online,Enterprise,CUST-3502
ORD-11180,2024-06-23,Jun,6,Q2,Clothing,Work Trousers,104.31,7,0.0,730.17,364.97,North,Detroit,Online,Government,CUST-9283
ORD-11181,2024-02-02,Feb,2,Q1,Technology,USB-C Hub,55.79,1,0.1,50.21,27.3,West,LA,Wholesale,Consumer,CUST-5715
ORD-11182,2024-10-12,Oct,10,Q4,Technology,Smart Speaker,54.67,4,0.05,207.75,92.97,North,Chicago,In-Store,SMB,CUST-1629
ORD-11183,2024-03-14,Mar,3,Q1,Clothing,Formal Tie,27.41,4,0.0,109.64,44.88,West,LA,Wholesale,Consumer,CUST-1576
ORD-11184,2024-10-15,Oct,10,Q4,Furniture,Ergonomic Chair,476.1,1,0.15,404.69,127.76,West,Seattle,In-Store,SMB,CUST-4893
ORD-11185,2024-12-15,Dec,12,Q4,Furniture,Bookshelf 5-Tier,120.06,6,0.2,576.29,251.41,South,Atlanta,In-Store,SMB,CUST-3365
ORD-11186,2024-05-26,May,5,Q2,Office Supplies,Sticky Notes Bulk,34.26,5,0.0,171.3,83.2,South,Atlanta,In-Store,SMB,CUST-5912
ORD-11187,2024-03-14,Mar,3,Q1,Technology,"Monitor 27""",512.21,2,0.05,973.2,480.03,West,LA,Wholesale,SMB,CUST-7648
ORD-11188,2024-08-03,Aug,8,Q3,Clothing,Wool Sweater,127.68,6,0.0,766.08,346.95,East,Boston,Online,SMB,CUST-9682
ORD-11189,2024-04-15,Apr,4,Q2,Technology,USB-C Hub,67.42,4,0.15,229.23,84.28,East,Boston,In-Store,Consumer,CUST-7688
ORD-11190,2024-07-10,Jul,7,Q3,Office Supplies,Stapler Pro,30.78,6,0.0,184.68,76.51,West,Seattle,Direct Sales,Government,CUST-7752
ORD-11191,2024-01-27,Jan,1,Q1,Technology,Smart Speaker,104.17,1,0.0,104.17,47.29,West,LA,Direct Sales,Enterprise,CUST-4382
ORD-11192,2024-07-16,Jul,7,Q3,Office Supplies,Sticky Notes Bulk,20.47,2,0.1,36.85,15.08,South,Atlanta,In-Store,Consumer,CUST-3468
ORD-11193,2024-07-29,Jul,7,Q3,Technology,USB-C Hub,82.4,1,0.0,82.4,26.14,East,New York,In-Store,Consumer,CUST-2404
ORD-11194,2024-01-11,Jan,1,Q1,Technology,"Laptop Pro 15""",1031.6,3,0.0,3094.8,981.39,East,New York,In-Store,Government,CUST-6039
ORD-11195,2024-02-03,Feb,2,Q1,Furniture,Bookshelf 5-Tier,141.51,1,0.1,127.36,54.92,South,Atlanta,Online,Consumer,CUST-3618
ORD-11196,2024-03-18,Mar,3,Q1,Technology,Wireless Headphones,142.88,2,0.05,271.47,138.57,West,Seattle,In-Store,Government,CUST-2857
ORD-11197,2024-12-05,Dec,12,Q4,Clothing,Wool Sweater,76.77,4,0.0,307.08,101.32,West,Seattle,In-Store,Consumer,CUST-6937
ORD-11198,2024-08-13,Aug,8,Q3,Office Supplies,Sticky Notes Bulk,23.95,2,0.0,47.9,20.46,East,Boston,Direct Sales,Consumer,CUST-2128
ORD-11199,2024-03-31,Mar,3,Q1,Technology,Webcam HD,106.42,2,0.15,180.91,94.48,South,Atlanta,Online,Consumer,CUST-2361
ORD-11200,2024-06-30,Jun,6,Q2,Office Supplies,Binder Set,18.38,1,0.15,15.62,6.96,South,Atlanta,Wholesale,Enterprise,CUST-5591
ORD-11201,2024-09-23,Sep,9,Q3,Clothing,Business Shirt,63.48,3,0.15,161.87,86.92,South,Atlanta,Online,Government,CUST-6529
ORD-11202,2024-01-21,Jan,1,Q1,Technology,Gaming Mouse,80.61,3,0.0,241.83,131.11,North,Chicago,Online,Enterprise,CUST-8702
ORD-11203,2024-07-13,Jul,7,Q3,Furniture,Monitor Stand,102.75,7,0.05,683.29,318.48,West,Seattle,In-Store,Enterprise,CUST-6672
ORD-11204,2024-05-13,May,5,Q2,Office Supplies,Binder Set,24.76,3,0.0,74.28,32.5,North,Detroit,Wholesale,Consumer,CUST-1376
ORD-11205,2024-03-06,Mar,3,Q1,Office Supplies,Ballpoint Pens (24pk),10.43,2,0.0,20.86,11.13,South,Houston,Wholesale,Enterprise,CUST-1220
ORD-11206,2024-06-23,Jun,6,Q2,Clothing,Leather Belt,27.82,3,0.05,79.29,24.47,West,Seattle,Wholesale,Enterprise,CUST-2998
ORD-11207,2024-01-29,Jan,1,Q1,Office Supplies,Stapler Pro,46.54,1,0.15,39.56,19.92,North,Chicago,Online,Consumer,CUST-4444
ORD-11208,2024-01-26,Jan,1,Q1,Office Supplies,Whiteboard 4x3,94.63,1,0.05,89.9,38.75,South,Atlanta,In-Store,Enterprise,CUST-5719
ORD-11209,2024-12-12,Dec,12,Q4,Office Supplies,Notebook Pack,19.52,1,0.05,18.54,9.83,South,Atlanta,Online,SMB,CUST-4102
ORD-11210,2024-12-24,Dec,12,Q4,Technology,Wireless Headphones,101.58,4,0.1,365.69,131.99,South,Houston,Online,Consumer,CUST-5861
ORD-11211,2024-11-03,Nov,11,Q4,Furniture,Monitor Stand,71.83,6,0.0,430.98,148.21,South,Houston,In-Store,Government,CUST-5123
ORD-11212,2024-05-24,May,5,Q2,Office Supplies,Ballpoint Pens (24pk),8.62,2,0.0,17.24,5.59,North,Detroit,Online,Consumer,CUST-8306
ORD-11213,2024-01-07,Jan,1,Q1,Clothing,Formal Tie,22.18,1,0.05,21.07,6.76,East,New York,In-Store,Consumer,CUST-6227
ORD-11214,2024-08-18,Aug,8,Q3,Furniture,Filing Cabinet,204.57,3,0.0,613.71,262.5,South,Houston,In-Store,Enterprise,CUST-6781
ORD-11215,2024-07-28,Jul,7,Q3,Furniture,Filing Cabinet,197.66,2,0.1,355.79,111.61,West,Seattle,Wholesale,SMB,CUST-3501
ORD-11216,2024-03-13,Mar,3,Q1,Office Supplies,Whiteboard 4x3,102.57,2,0.0,205.14,105.68,East,Boston,Direct Sales,Consumer,CUST-7544
ORD-11217,2024-07-06,Jul,7,Q3,Technology,Mechanical Keyboard,102.59,3,0.15,261.6,129.69,North,Detroit,In-Store,SMB,CUST-4240
ORD-11218,2024-01-12,Jan,1,Q1,Furniture,Standing Desk,550.76,1,0.2,440.61,181.83,South,Houston,In-Store,Consumer,CUST-8091
ORD-11219,2024-08-10,Aug,8,Q3,Clothing,Casual Sneakers,97.99,7,0.05,651.63,300.83,North,Chicago,Direct Sales,Consumer,CUST-5740
ORD-11220,2024-03-13,Mar,3,Q1,Technology,Gaming Mouse,88.4,2,0.0,176.8,96.67,East,New York,Online,SMB,CUST-8028
ORD-11221,2024-11-09,Nov,11,Q4,Technology,Mechanical Keyboard,136.67,3,0.0,410.01,187.24,South,Atlanta,In-Store,SMB,CUST-1290
ORD-11222,2024-08-16,Aug,8,Q3,Furniture,Standing Desk,503.73,2,0.0,1007.46,495.31,East,Boston,Wholesale,SMB,CUST-6424
ORD-11223,2024-12-23,Dec,12,Q4,Technology,Mechanical Keyboard,175.89,6,0.1,949.81,386.51,South,Houston,Wholesale,Enterprise,CUST-8696
ORD-11224,2024-01-10,Jan,1,Q1,Technology,Wireless Headphones,125.1,1,0.0,125.1,58.75,West,Seattle,In-Store,Consumer,CUST-5358
ORD-11225,2024-02-04,Feb,2,Q1,Furniture,Standing Desk,794.64,1,0.0,794.64,408.63,North,Detroit,Online,Consumer,CUST-6361
ORD-11226,2024-07-01,Jul,7,Q3,Office Supplies,Binder Set,31.49,4,0.1,113.36,35.24,West,Seattle,In-Store,SMB,CUST-4083
ORD-11227,2024-11-01,Nov,11,Q4,Office Supplies,Paper Shredder,125.01,4,0.1,450.04,225.59,East,New York,Wholesale,SMB,CUST-1178
ORD-11228,2024-06-01,Jun,6,Q2,Technology,Mechanical Keyboard,115.65,3,0.0,346.95,134.96,West,LA,Online,Consumer,CUST-3418
ORD-11229,2024-08-16,Aug,8,Q3,Office Supplies,Sticky Notes Bulk,26.88,3,0.1,72.58,37.96,East,Boston,Online,Consumer,CUST-8427
ORD-11230,2024-05-25,May,5,Q2,Technology,Mechanical Keyboard,118.05,6,0.0,708.3,380.28,East,Boston,Online,SMB,CUST-7144
ORD-11231,2024-10-08,Oct,10,Q4,Technology,"Monitor 27""",492.9,3,0.0,1478.7,692.55,North,Detroit,Online,Consumer,CUST-1645
ORD-11232,2024-09-18,Sep,9,Q3,Technology,Mechanical Keyboard,133.7,3,0.15,340.93,175.59,North,Chicago,Direct Sales,Enterprise,CUST-6903
ORD-11233,2024-07-01,Jul,7,Q3,Technology,"Monitor 27""",402.07,1,0.0,402.07,180.88,North,Detroit,In-Store,SMB,CUST-3539
ORD-11234,2024-10-07,Oct,10,Q4,Office Supplies,Stapler Pro,32.45,2,0.0,64.9,20.91,East,New York,Online,Consumer,CUST-1396
ORD-11235,2024-01-27,Jan,1,Q1,Office Supplies,Stapler Pro,33.36,3,0.0,100.08,36.07,South,Houston,In-Store,SMB,CUST-7484
ORD-11236,2024-01-10,Jan,1,Q1,Furniture,Bookshelf 5-Tier,133.3,2,0.05,253.27,95.16,North,Chicago,Online,Enterprise,CUST-4760
ORD-11237,2024-10-25,Oct,10,Q4,Furniture,Bookshelf 5-Tier,152.16,3,0.05,433.66,198.6,South,Atlanta,Online,SMB,CUST-5610
ORD-11238,2024-05-16,May,5,Q2,Office Supplies,Whiteboard 4x3,81.79,2,0.0,163.58,65.12,East,New York,Online,SMB,CUST-2952
ORD-11239,2024-11-29,Nov,11,Q4,Technology,"Laptop Pro 15""",1077.22,4,0.2,3447.1,1316.92,West,LA,Online,Enterprise,CUST-2748
ORD-11240,2024-04-15,Apr,4,Q2,Technology,Webcam HD,117.31,1,0.05,111.44,36.59,East,Boston,In-Store,Consumer,CUST-4765
ORD-11241,2024-10-17,Oct,10,Q4,Clothing,Work Trousers,62.01,2,0.0,124.02,67.83,South,Atlanta,Online,Government,CUST-7366
ORD-11242,2024-06-16,Jun,6,Q2,Furniture,Filing Cabinet,239.27,2,0.0,478.54,204.37,East,New York,Online,Enterprise,CUST-1004
ORD-11243,2024-01-16,Jan,1,Q1,Office Supplies,Notebook Pack,28.1,2,0.15,47.77,22.65,West,LA,Online,SMB,CUST-4125
ORD-11244,2024-08-04,Aug,8,Q3,Office Supplies,Label Maker,32.04,6,0.0,192.24,104.66,North,Chicago,Online,SMB,CUST-4353
ORD-11245,2024-03-02,Mar,3,Q1,Clothing,Formal Tie,53.29,3,0.1,143.88,47.47,West,LA,Online,Enterprise,CUST-4847
ORD-11246,2024-08-21,Aug,8,Q3,Clothing,Leather Belt,52.8,7,0.0,369.6,201.2,West,LA,In-Store,Enterprise,CUST-2067
ORD-11247,2024-07-22,Jul,7,Q3,Office Supplies,Notebook Pack,12.63,2,0.0,25.26,10.95,South,Houston,In-Store,Enterprise,CUST-2032
ORD-11248,2024-05-23,May,5,Q2,Office Supplies,Binder Set,22.86,5,0.0,114.3,43.68,South,Houston,In-Store,Consumer,CUST-1722
ORD-11249,2024-10-15,Oct,10,Q4,Office Supplies,Whiteboard 4x3,113.72,6,0.1,614.09,216.17,North,Detroit,Online,SMB,CUST-8475
ORD-11250,2024-08-29,Aug,8,Q3,Furniture,Bookshelf 5-Tier,148.27,7,0.0,1037.89,427.86,South,Atlanta,In-Store,SMB,CUST-3850
ORD-11251,2024-10-24,Oct,10,Q4,Furniture,Filing Cabinet,296.53,3,0.1,800.63,410.8,West,Seattle,Online,SMB,CUST-5148
ORD-11252,2024-03-11,Mar,3,Q1,Technology,Smart Speaker,113.55,4,0.0,454.2,188.58,South,Houston,Online,Government,CUST-3376
ORD-11253,2024-11-02,Nov,11,Q4,Technology,Mechanical Keyboard,165.6,4,0.05,629.28,192.37,South,Atlanta,Online,SMB,CUST-2833
ORD-11254,2024-09-13,Sep,9,Q3,Furniture,Desk Lamp,44.19,2,0.0,88.38,27.96,South,Houston,In-Store,Consumer,CUST-9014
ORD-11255,2024-02-29,Feb,2,Q1,Technology,Smart Speaker,103.85,4,0.0,415.4,160.25,West,LA,In-Store,Consumer,CUST-2743
ORD-11256,2024-04-25,Apr,4,Q2,Office Supplies,Binder Set,21.74,4,0.05,82.61,29.88,North,Chicago,In-Store,Government,CUST-6022
ORD-11257,2024-05-03,May,5,Q2,Office Supplies,Paper Shredder,133.27,2,0.05,253.21,133.15,South,Houston,Online,SMB,CUST-4392
ORD-11258,2024-04-05,Apr,4,Q2,Office Supplies,Ballpoint Pens (24pk),8.67,1,0.0,8.67,4.51,East,Boston,Online,SMB,CUST-6622
ORD-11259,2024-07-17,Jul,7,Q3,Furniture,Bookshelf 5-Tier,127.57,1,0.05,121.19,52.16,North,Detroit,Direct Sales,SMB,CUST-6758
ORD-11260,2024-01-16,Jan,1,Q1,Technology,Gaming Mouse,91.5,4,0.0,366.0,151.98,North,Detroit,In-Store,Consumer,CUST-6751
ORD-11261,2024-12-16,Dec,12,Q4,Furniture,Ergonomic Chair,381.99,9,0.2,2750.33,990.77,North,Detroit,Online,Enterprise,CUST-5020
ORD-11262,2024-11-19,Nov,11,Q4,Clothing,Wool Sweater,99.39,1,0.0,99.39,39.67,West,LA,Online,SMB,CUST-8392
ORD-11263,2024-04-20,Apr,4,Q2,Office Supplies,Ballpoint Pens (24pk),8.1,2,0.0,16.2,5.42,North,Detroit,Online,Enterprise,CUST-5501
ORD-11264,2024-12-22,Dec,12,Q4,Office Supplies,Notebook Pack,16.3,8,0.0,130.4,54.87,South,Atlanta,Online,Enterprise,CUST-5756
ORD-11265,2024-11-03,Nov,11,Q4,Technology,Wireless Headphones,161.42,6,0.2,774.82,411.27,West,Seattle,Online,SMB,CUST-3893
ORD-11266,2024-07-11,Jul,7,Q3,Technology,Mechanical Keyboard,109.11,3,0.15,278.23,112.43,West,LA,In-Store,Consumer,CUST-2902
ORD-11267,2024-02-21,Feb,2,Q1,Technology,Mechanical Keyboard,155.63,1,0.15,132.29,54.15,West,Seattle,Online,Consumer,CUST-1336
ORD-11268,2024-12-28,Dec,12,Q4,Furniture,Monitor Stand,78.46,1,0.05,74.54,33.2,North,Detroit,Online,Consumer,CUST-2096
ORD-11269,2024-02-03,Feb,2,Q1,Technology,Smart Speaker,96.46,3,0.05,274.91,134.48,South,Houston,Online,Enterprise,CUST-4060
ORD-11270,2024-12-06,Dec,12,Q4,Technology,Smart Speaker,104.74,8,0.0,837.92,257.48,South,Atlanta,Online,Enterprise,CUST-4316
ORD-11271,2024-03-16,Mar,3,Q1,Technology,"Monitor 27""",302.36,2,0.0,604.72,213.45,North,Detroit,In-Store,Enterprise,CUST-3245
ORD-11272,2024-06-12,Jun,6,Q2,Clothing,Wool Sweater,133.1,3,0.0,399.3,172.22,West,LA,Online,SMB,CUST-9870
ORD-11273,2024-02-06,Feb,2,Q1,Technology,Mechanical Keyboard,166.21,5,0.0,831.05,299.07,West,LA,In-Store,Enterprise,CUST-7774
ORD-11274,2024-11-16,Nov,11,Q4,Furniture,Standing Desk,812.99,8,0.0,6503.92,2353.82,North,Detroit,Wholesale,Enterprise,CUST-7122
ORD-11275,2024-07-19,Jul,7,Q3,Furniture,Standing Desk,773.3,3,0.0,2319.9,919.32,West,LA,Online,SMB,CUST-9145
ORD-11276,2024-02-08,Feb,2,Q1,Furniture,Ergonomic Chair,395.06,1,0.05,375.31,140.32,South,Houston,Online,SMB,CUST-8610
ORD-11277,2024-11-28,Nov,11,Q4,Office Supplies,Label Maker,41.14,4,0.05,156.33,73.2,East,Boston,In-Store,SMB,CUST-3248
ORD-11278,2024-08-28,Aug,8,Q3,Technology,Gaming Mouse,97.66,4,0.05,371.11,146.93,North,Detroit,In-Store,Government,CUST-5734
ORD-11279,2024-10-31,Oct,10,Q4,Furniture,Bookshelf 5-Tier,172.41,1,0.0,172.41,84.51,South,Atlanta,Direct Sales,Enterprise,CUST-6488
ORD-11280,2024-09-22,Sep,9,Q3,Office Supplies,Paper Shredder,82.75,3,0.0,248.25,95.63,South,Atlanta,Online,Consumer,CUST-9892
ORD-11281,2024-10-10,Oct,10,Q4,Technology,Gaming Mouse,76.41,3,0.0,229.23,84.55,East,New York,Online,Consumer,CUST-6527
ORD-11282,2024-04-03,Apr,4,Q2,Clothing,Wool Sweater,99.0,4,0.0,396.0,146.81,West,Seattle,Online,Consumer,CUST-5137
ORD-11283,2024-03-04,Mar,3,Q1,Clothing,Leather Belt,64.35,1,0.0,64.35,32.35,East,Boston,In-Store,Government,CUST-5539
ORD-11284,2024-09-18,Sep,9,Q3,Office Supplies,Stapler Pro,26.97,2,0.2,43.15,16.96,West,LA,In-Store,SMB,CUST-2956
ORD-11285,2024-03-12,Mar,3,Q1,Technology,Smart Speaker,125.01,3,0.2,300.02,161.93,North,Detroit,Online,SMB,CUST-3087
ORD-11286,2024-02-19,Feb,2,Q1,Clothing,Formal Tie,34.24,1,0.0,34.24,13.18,North,Chicago,Online,Government,CUST-5541
ORD-11287,2024-05-25,May,5,Q2,Furniture,Standing Desk,509.22,1,0.05,483.76,175.15,East,New York,Online,SMB,CUST-6189
ORD-11288,2024-04-22,Apr,4,Q2,Technology,"Monitor 27""",359.94,1,0.05,341.94,106.47,North,Detroit,Wholesale,Enterprise,CUST-5033
ORD-11289,2024-07-27,Jul,7,Q3,Technology,Gaming Mouse,77.92,3,0.15,198.7,63.7,East,New York,Online,Consumer,CUST-8130
ORD-11290,2024-10-23,Oct,10,Q4,Clothing,Wool Sweater,104.69,1,0.0,104.69,35.4,West,Seattle,Online,Consumer,CUST-7299
ORD-11291,2024-11-10,Nov,11,Q4,Office Supplies,Notebook Pack,21.2,4,0.0,84.8,27.95,West,Seattle,Wholesale,SMB,CUST-6276
ORD-11292,2024-01-11,Jan,1,Q1,Furniture,Desk Lamp,58.4,1,0.0,58.4,29.12,South,Houston,In-Store,Consumer,CUST-7187
ORD-11293,2024-03-27,Mar,3,Q1,Office Supplies,Stapler Pro,25.54,1,0.0,25.54,12.3,East,New York,Online,Consumer,CUST-1397
ORD-11294,2024-12-17,Dec,12,Q4,Clothing,Casual Sneakers,110.64,11,0.0,1217.04,452.41,North,Detroit,In-Store,SMB,CUST-1335
ORD-11295,2024-09-08,Sep,9,Q3,Furniture,Filing Cabinet,285.38,3,0.0,856.14,416.31,South,Atlanta,Online,Government,CUST-8840
ORD-11296,2024-03-21,Mar,3,Q1,Technology,USB-C Hub,81.3,2,0.2,130.08,59.69,South,Houston,In-Store,Enterprise,CUST-1820
ORD-11297,2024-05-08,May,5,Q2,Technology,Webcam HD,90.72,4,0.0,362.88,121.7,East,New York,Online,SMB,CUST-9528
ORD-11298,2024-02-04,Feb,2,Q1,Technology,Wireless Headphones,153.51,3,0.05,437.5,154.97,South,Atlanta,In-Store,Government,CUST-3751
ORD-11299,2024-04-30,Apr,4,Q2,Technology,USB-C Hub,69.13,1,0.0,69.13,24.66,East,New York,In-Store,Consumer,CUST-7044
ORD-11300,2024-04-01,Apr,4,Q2,Technology,Mechanical Keyboard,111.11,3,0.0,333.33,112.05,East,New York,In-Store,Consumer,CUST-7452
ORD-11301,2024-03-10,Mar,3,Q1,Technology,Gaming Mouse,53.42,3,0.0,160.26,53.62,East,Boston,In-Store,SMB,CUST-2800
ORD-11302,2024-05-07,May,5,Q2,Technology,"Laptop Pro 15""",925.83,7,0.0,6480.81,3563.52,West,Seattle,In-Store,SMB,CUST-9871
ORD-11303,2024-07-25,Jul,7,Q3,Clothing,Wool Sweater,145.97,3,0.15,372.22,171.79,West,Seattle,In-Store,SMB,CUST-9243
ORD-11304,2024-09-12,Sep,9,Q3,Technology,"Laptop Pro 15""",981.76,2,0.05,1865.34,854.56,East,New York,In-Store,SMB,CUST-7159
ORD-11305,2024-06-02,Jun,6,Q2,Furniture,Bookshelf 5-Tier,132.85,4,0.1,478.26,237.27,South,Atlanta,Wholesale,Consumer,CUST-3291
